cluster_id,study_id,caso,motivo
cgroup_L5_be15b706,GSE140900,C,Stesso contrasto contro 'no treatment'; cambia solo la grafia dell'agente.
cgroup_L5_be15b706,GSE162696,C,Stesso contrasto col fondo miR-141 su entrambi i bracci; cambia l'ordine delle parole.
cgroup_L5_be15b706,GSE220972,C,Stessi due contrasti IL-13 vs controllo veicolo; cambia solo la dicitura. Le due voci restano indistinguibili dal testo in entrambe le esecuzioni.
cgroup_L5_be15b706,GSE65335,C,"Stesso contrasto sulla stessa linea EPC2-hTERT; il nuovo aggiunge la dose, il riferimento marcava il controllo come veicolo."
cgroup_L5_be15b706,GSE79027,C,"Stessi due contrasti appaiati per donatore (Donor 2 con Donor 2, Donor 3 con Donor 3); cambia l'ordine delle parole."
cgroup_L5_85083e38,GSE181029,B,"Con CORREZIONE. Dei tre confronti caduti, due erano asimmetrici (il controllo porta 'terminally differentiated', il trattato no) e la loro perdita e' un guadagno; il terzo ('Neurons presumably dopaminergic, PD patient' contro 'Neurons presumably dopaminergic, healthy control') era simmetrico ed e' una perdita per omissione. Netto positivo, ma non e' il B pieno che il lettore aveva scritto."
cgroup_L5_85083e38,GSE128177,A,"Con CORREZIONE. Uscito: il riferimento portava 'Parkinson's disease (male, age 65)' contro 'Healthy control (male, age 65)', appaiato per sesso ed eta', ora perso per omissione. Ma lo stesso studio portava anche un caso di 71 anni contro lo stesso controllo di 65: su metà del suo contributo l'appaiamento per eta' non c'era."
cgroup_L5_85083e38,GSE140089,A,"Uscito. Era 'Parkinson's Disease, no treatment' vs 'Control, no treatment': caso-controllo pulito con lo stesso stato di trattamento sui due bracci, perso per omissione."
cgroup_L5_85083e38,GSE133101,C,"Stessi tre contrasti, tutti appaiati per regione; cambia l'ordine delle parole."
cgroup_L5_85083e38,GSE206308,C,Stesso contrasto; sparisce '(triplicate)' da entrambi i bracci.
cgroup_L5_85083e38,GSE90469,C,Stesso contrasto; il controllo passa da 'Untreated Healthy Dopamine Neurons' a 'Untreated Control Dopamine Neurons'. Stesso materiale sui due lati in entrambe.
cgroup_L5_d411c435,GSE102505,B,"Il nuovo aggiunge 'glioma derived stem cells + Tunicamycin' vs '... + DMSO', che il riferimento non poolava: coppia pulita, tipo cellulare identico sui due bracci."
cgroup_L5_d411c435,GSE148342,C,"Spostato: prima i contrasti nutlin-3a e palbociclib dello stesso studio, ora quello tunicamicina, tutti contro lo stesso 'Control (no treatment)'. Confronti diversi dello stesso studio multi-composto, tutti difendibili."
cgroup_L5_d411c435,GSE157069,C,"1 confronto ora, 2 nel riferimento, entrambi puliti; le etichette nuove sono piu' povere ('tunicamycin' vs 'vehicle') ma nessuna delle due versioni e' resa sbagliata."
cgroup_L5_d411c435,GSE125218,C,Stesso contrasto sulla stessa linea; cambia la sola forma dell'etichetta.
cgroup_L5_d411c435,GSE211244,C,Stesso contrasto con TP53-/- su entrambi i bracci; cambia la sola forma.
cgroup_L5_d411c435,GSE226549,C,"Stesso contrasto; il nuovo aggiunge '(batch 1)' sul solo trattato. Non cambia l'appaiamento, introduce l'asimmetria di descrizione registrata come sospetto."
cgroup_L5_dc7451b1,GSE125437,A,"Uscito. Era 'RS411 cells treated with EPZ-5676' vs 'RS411 cells treated with DMSO': stessa linea sui due bracci, confronto pulito, perso per omissione — e in un gruppo che ha gia' solo 1,4 studi efficaci."
cgroup_L5_dc7451b1,GSE172544,B,"Uscito, e giustamente: era 'MSK-SRF001 treated with GSK2869552, EPZ5676, NMDA, Bay K 8644' vs 'MSK-SRF001 treated with DMSO', quattro agenti sul solo trattato. Quel confronto non isolava EPZ5676."
cgroup_L5_dc7451b1,GSE149280,C,"1 confronto ora, 2 identici fra loro nel riferimento. Entrambe le versioni pulite; dalle etichette non si stabilisce se il riferimento contasse due insiemi distinti o lo stesso due volte."
cgroup_L5_dc7451b1,GSE230791,C,"Stesso contrasto, ma il nuovo perde la linea ('SEM + pinometostat' vs 'SEM + vehicle' diventa 'Pinometostat Treated' vs 'Untreated Control'). Entrambe appaiate."
cgroup_L5_dc7451b1,GSE234615,C,Nel riferimento 'HCT116 ... EPZ-5676' contro 'Colorectal carcinoma cells ... DMSO' era un nome specifico contro uno generico della stessa cosa; ora entrambe le etichette sono nude. Nessuna delle due e' decidibilmente migliore.
cgroup_L5_df599af1,GSE122274,C,"Prima 'Mixed_ATN_AIN_sepsis' vs 'Mixed_ATN_AIN', ora 'ATN_sepsis' vs 'ATN'. In entrambe il fondo renale e' identico sui due bracci e il delta e' la sepsi: cambia il sottoinsieme di pazienti, non la correttezza."
cgroup_L5_df599af1,GSE163196,C,"Il controllo passa da 'Healthy Patient 10' a 'Healthy Patient 7'. In un caso-controllo i soggetti sono diversi per disegno in entrambe le versioni, e l'etichetta non dice quale sano sia il compagno giusto."
cgroup_L5_df599af1,GSE186054,C,Stesso contrasto; cambia solo la forma ('Sepsis patients' vs 'Healthy controls' diventa 'Sepsis' vs 'Healthy').
cgroup_L5_5927750b,GSE266011,A,"Il riferimento poolava un confronto ad agente singolo e pulito ('Carfilzomib (10 nM) for 24 hours' vs 'DMSO for 24 hours'); il nuovo lo sostituisce con due confronti in combinazione. E' l'unico difetto del gruppo, ed e' il nuovo run a introdurlo."
cgroup_L5_5927750b,GSE184029,B,"Il nuovo aggiunge 'CAPAN-2 + Carfilzomib (rep)' vs 'CAPAN-2 + DMSO (rep)', che il riferimento non poolava: linea identica sui due bracci."
cgroup_L5_5927750b,GSE217898,B,"Il nuovo aggiunge la coppia a 24h ('Primary aorta endothelial cells, Carfilzomib, 24h' vs '... DMSO, 24h'); il riferimento aveva solo le 72h. Entrambe appaiate sul tempo."
cgroup_L5_35d1be10,GSE135870,B,"Uscito, e giustamente: era 'HCT116_Nutlin-3a' vs 'HCT116_bivalent_peptide_DMSO', cioe' il CONTROLLO portava un agente in piu' che il trattato non ha."
cgroup_L5_35d1be10,GSE137297,A,"Uscito. Era 'HCT116 + Nutlin-3A' vs 'HCT116 + DMSO': stessa linea sui due bracci, confronto pulito, perso per omissione."
cgroup_L5_35d1be10,GSE139003,A,"Uscito con tre confronti puliti ('Nutlin-3a 6h', '9h', '12h' contro 'DMSO'), tutti persi per omissione: il gruppo scende da 8 studi a 4."
cgroup_L5_35d1be10,GSE80716,C,"Uscito verso CHEBI:46742. 'Nutlin-3a' vs 'DMSO' e' pulito in entrambe; l'etichetta non dice se CHEBI:46742 sia la scheda ontologica della stessa molecola (il gruppo qui e' ancora la chiave testuale STR:nutlin_3a) o un'altra entita'. In ogni caso, per questo gruppo e' frammentazione."
cgroup_L5_35d1be10,GSE111009,C,Stessi due contrasti (con e senza p53shRNA su entrambi i bracci); cambia il solo suffisso dell'etichetta.
cgroup_L5_35d1be10,GSE147699,C,Stesso contrasto con l'inserto WTp53 su entrambi i bracci; cambia la sola punteggiatura.
cgroup_L5_35d1be10,GSE148342,C,Stesso contrasto; il controllo passa da 'Control' a 'Control (no treatment)'.
cgroup_L5_35d1be10,GSE173483,C,"Stessi due contrasti (U2OS wild-type e RFX7-/-), ciascuno col proprio DMSO; sola riscrittura."
cgroup_L5_0dd60753,GSE157214,B,Entrato: nel riferimento non era poolato in nessuna meta-analisi. 'abemaciclib' vs 'DMSO' e' un contrasto pulito e pertinente all'entita': recupero di un'omissione.
cgroup_L5_0dd60753,GSE194374,B,"Entrato con tre confronti tutti appaiati sul fondo (A673 con A673, U2OS EWS-FLI1 con U2OS EWS-FLI1). Il riferimento non lo poolava affatto."
cgroup_L5_0dd60753,GSE232072,B,"Entrato con 'U2OS mCherry-EWS-FLI1 LY2835219 24h' vs 'U2OS mCherry-EWS-FLI1 untreated': stesso costrutto sui due bracci, delta = il farmaco."
cgroup_L5_e294a3bc,GSE153303,C,"1 confronto ora ('DRB 25 ug/ml' vs 'DMSO'), 2 nel riferimento (c'era anche la dose a 10 ug/ml contro lo stesso veicolo). Entrambe le dosi sono confronti puliti: differenza di sola copertura, il nuovo perde il braccio a dose bassa."
cgroup_L5_b2645a34,GSE162104,C,"Entrato: nel riferimento non era poolato. Il contrasto e' pertinente (cetuximab contro un controllo di carcinoma colorettale), ma il trattato e' definito da 'medium CD44v6 expression' e il controllo non dichiara stratificazione: l'etichetta non permette di dire se l'ingresso sia un guadagno o un appaiamento sbagliato."
cgroup_L5_b2645a34,GSE217421,C,"Spostato: nel riferimento le comparazioni poolate di questo studio stavano sotto decine di altre chiavi di composto ('Lapatinib-treated cardiac myocytes' vs 'DMSO-treated cardiac myocytes' e simili), ora lo stesso studio compare sotto cetuximab con lo stesso schema. Sono comparazioni DIVERSE dello stesso screening, e l'etichetta non rende sbagliata nessuna delle due assegnazioni; l'asimmetria sul donatore c'era anche prima."
cgroup_L5_b2645a34,GSE217423,C,"Spostato per lo stesso motivo (prima vemurafenib, epirubicina, nilotinib, ciclosporina, imatinib...), con lo stesso appaiamento 'Cardiac myocytes treated with X' contro 'Cardiac myocytes treated with DMSO'. Entrambe difendibili."
cgroup_L5_dac1b45f,GSE182180,B,Entrato: nel riferimento non era poolato. 'Pituitary Tumors' vs 'Normal Pituitary Tissues' e' un caso-controllo pulito e sullo stesso tessuto.
cgroup_L5_dac1b45f,GSE208107,B,"Spostato da 'STR:adenoma' (ombrella senza organo, che accorpa adenomi di sedi diverse) a MeSH:D010911 Pituitary Neoplasms. Il confronto e' pulito in entrambe, ma la chiave nuova e' quella che l'etichetta sostiene ('Pituitary cells from Adenoma patients' contro 'Pituitary cells from Healthy donors')."
cgroup_L5_dac1b45f,GSE264621,B,Entrato: nel riferimento non era poolato. 'Pituitary adenoma' vs 'Healthy pituitary' e' un caso-controllo pulito sullo stesso tessuto.
cgroup_L5_d6fad784,GSE86356,A,"Entrato, e porta con se' i tre confronti a sede discordante (bicipite/deltoide/diaframma DM1 contro quadricipite sano) che il riferimento non poolava: il nuovo introduce un difetto dove il vecchio, non poolando, non ne aveva. Va detto che lo stesso ingresso porta anche tre confronti puliti (Heart x2, Quadriceps-Quadriceps), che sarebbero un guadagno."
cgroup_L5_d6fad784,GSE157428,B,"Entrato: nel riferimento non era poolato. L'asse DM1-contro-controllo e' leggibile ('DM1_B'/'DM1_D' contro 'Control_1') e nessuna asimmetria di braccio e' scritta, con la riserva che i suffissi sono muti e i due bracci condividono lo stesso controllo."
cgroup_L5_d6fad784,GSE228458,B,"Entrato: nel riferimento non era poolato. 'Myotonic dystrophy type 1 (51 years old, female)' contro 'Neurologically unaffected control (68.25 years old, female)' e' un caso-controllo appaiato per sesso, con la differenza di eta' inerente al disegno."
cgroup_L5_871ae09e,GSE147507,B,"ENTRATO: quattro confronti appaiati per linea e per tempo ('A549 SARS-CoV-2 MOI 2 24h' vs 'A549 Mock treatment 24h', 'Calu-3 ...' , 'NHBE ...'). Il nuovo aggiunge materiale pulito che il vecchio non poolava."
cgroup_L5_871ae09e,GSE148697,C,"Stesso contrasto: ora 'SARS-CoV-2-infected Hesc cells (lung)' vs 'Mock-treated Hesc cells (lung)', prima le stesse due etichette senza '(lung)'. Solo specificazione."
cgroup_L5_871ae09e,GSE150819,C,"'human bronchial organoids SARS-CoV-2' vs 'human bronchial organoids' contro 'Human bronchial organoids, SARS-CoV-2' vs '..., no treatment'. Stesso contrasto."
cgroup_L5_871ae09e,GSE151803,A,"Nel riferimento un solo confronto, appaiato per materiale su entrambi i bracci ('Liver Organoid sars-Cov2' vs 'Liver Organoid Mock'). Ora due, con un unico 'hESC Mock' che serve 'COVID-19 Lung' e 'hESC sars-Cov2': il nuovo introduce l'appaiamento non verificabile che il vecchio non aveva."
cgroup_L5_871ae09e,GSE151879,C,"Ora due confronti appaiati (cardiomiociti adulti e da hESC); nel riferimento gli stessi due piu' 'Macrophages SARS-CoV-2' vs 'Macrophages Mock', anch'esso appaiato. Il nuovo copre di meno, nessuno dei due sbaglia."
cgroup_L5_871ae09e,GSE155518,C,'Infected with SARS-CoV-2' vs 'Mock-infected' contro 'Infected with SARS-CoV2' vs 'Mock-infected'. Sola grafia.
cgroup_L5_871ae09e,GSE159201,C,"'colon, CK+DCI, SARS-CoV-2, 1 day' vs 'colon, CK+DCI, Mock, 1 day' contro 'colonic organoid, SARS-CoV-2, 1 day' vs 'colonic organoid, mock, 1 day'. Stesso appaiamento per tempo."
cgroup_L5_871ae09e,GSE163959,C,"Ora LS4/LM4, LS5/LM5 e 'Lung Tissue SARS-CoV-2 Infected'/'LM7 Mock Infected'; nel riferimento LS4/LM4, LS5/LM5, LS6/LM6 e 'Nasal Turbinate'/'TM2'. Le sigle non dicono quale abbinamento infetto-mock sia quello voluto."
cgroup_L5_871ae09e,GSE164073,C,"Ora solo 'Sclera_SARS-CoV-2' vs 'Sclera_mock'; nel riferimento anche 'Limbus_SARS-CoV-2' vs 'Limbus_mock'. Entrambi appaiati per sede: il nuovo perde copertura, non correttezza."
cgroup_L5_871ae09e,GSE174745,B,"ENTRATO: 'Dopaminergic Neuron, SARS-CoV-2' vs 'Dopaminergic Neuron, Control', appaiato per tipo cellulare."
cgroup_L5_871ae09e,GSE188382,B,"Il nuovo aggiunge 'SIRT5-KO SARS-CoV-2 (Replicate)' vs 'SIRT5-KO Mock', genotipo identico sui due bracci, accanto al gia' presente Wild-Type/Wild-Type. Guadagno pulito."
cgroup_L5_871ae09e,GSE190350,C,'HRT18 SARS-CoV2 p11' vs 'HRT18 mock' contro 'HRT18 SARS-CoV2 passage 11' vs 'HRT18 mock-infected'. Sola abbreviazione.
cgroup_L5_871ae09e,GSE193330,C,"Stesse due coppie (bv-LoC e HuCCT1, infetto vs control) con punteggiatura diversa."
cgroup_L5_871ae09e,GSE205621,C,"Sei confronti in entrambe, stesse varianti e stessi tempi contro 'Mock 24h'/'Mock 48h'; il nuovo aggiunge solo il prefisso 'A549-ACE cells'."
cgroup_L5_871ae09e,GSE217099,C,"'SARS-CoV-2-infected (4 dpi)' vs 'Mock-treated (4 dpi)' contro 'SARS-CoV-2' vs 'mock'. Il nuovo dichiara il tempo su tutti e due i bracci, contrasto identico."
cgroup_L5_871ae09e,GSE225564,C,"Ora un confronto a 24h appaiato; nel riferimento due voci identiche fra loro, entrambe a 48h e appaiate. L'etichetta non dice quale timepoint vada poolato."
cgroup_L5_871ae09e,GSE153277,C,"USCITO: erano 'SARS-CoV-2 MOI 140 1dpi' e '4days' contro un unico 'Control (CK+DCI)', e il trattato non dichiarava CK+DCI. L'etichetta non basta per dire se l'assegnazione vecchia fosse corretta."
cgroup_L5_871ae09e,GSE161281,A,"USCITO: era 'SARS-CoV-2 infected hESC-derived peripheral neurons' vs 'Uninfected hESC-derived peripheral neurons', materiale identico dichiarato sui due bracci. Assegnazione vecchia corretta, ora persa."
cgroup_L5_871ae09e,GSE169241,B,"USCITO: era 'human heart, SARS-CoV-2 infected person' vs 'human ES-derived macrophage, No treatment' — cuore di paziente contro macrofago da cellule ES. Il nuovo fa bene a non poolarlo."
cgroup_L5_871ae09e,GSE181238,A,"USCITO: era 'SARS-CoV-2-infected Term placenta' vs 'Mock-treated Term placenta', appaiato. Perso."
cgroup_L5_871ae09e,GSE183850,A,"USCITO: erano 'Heart Failure SARS-CoV-2' vs 'Heart Failure Mock' e 'Healthy SARS-CoV-2' vs 'Healthy Mock', stato clinico costante sui due bracci. Persi."
cgroup_L5_871ae09e,GSE183999,A,"USCITO: era 'SARS-CoV-2 + siRNA against non-targeting control' vs 'Mock + siRNA against non-targeting control', siRNA di controllo su entrambi i bracci. Perso."
cgroup_L5_871ae09e,GSE196464,A,"USCITO: erano 'SARS-CoV-2 1 DPI' vs 'Mock 1 DPI' e '3 DPI' vs 'Mock 3 DPI', appaiati per tempo. Persi."
cgroup_L5_871ae09e,GSE198449,C,USCITO: dodici righe con etichette identiche fra loro ('SARS-CoV-2 Later Surveillance' vs 'Vehicle Control Later Surveillance'). Il tipo di contrasto e' giusto ma le etichette non distinguono i dodici confronti: non si puo' dire se poolarli fosse corretto o pseudo-replicazione.
cgroup_L5_871ae09e,GSE202963,A,"USCITO: era 'Airway Organoids SARS-CoV-2 MOI=1 48h' vs 'Airway Organoids Mock', appaiato sul materiale. Perso."
cgroup_L5_871ae09e,GSE206677,A,"USCITO: era 'SARS-CoV-2 infection 72hpi' vs 'Control', nessun difetto leggibile. Perso."
cgroup_L5_871ae09e,GSE233732,A,"USCITO: era 'SARS-CoV-2 infected vagus nerve' vs 'Control vagus nerve', appaiato per sede. Perso."
cgroup_L5_871ae09e,GSE237059,A,"USCITO: era 'SARS-CoV-2 WA1 (non-sheared)' vs 'Uninfected (non-sheared)', stessa condizione meccanica sui due bracci. Perso."
cgroup_L5_871ae09e,GSE244484,A,"USCITO: era 'SARS-CoV-2 MOI 1 24h' vs 'mock', nessun difetto leggibile, mentre i gemelli GSE244485/GSE244486 restano dentro. Perso."
cgroup_L5_dde29fb4,GSE161860,A,"ENTRATO: nel riferimento non era poolato, ora entra con 'H2O2 after ATRA differentiation' vs 'Untreated SH-SY5Y', cioe' con l'ATRA su un braccio solo. Il nuovo aggiunge il confronto non appaiato che il vecchio teneva fuori."
cgroup_L5_dde29fb4,GSE222749,C,'H2O2 Treated' vs 'Control' contro 'H2O2-treated' vs 'Control'. Sola grafia.
cgroup_L5_dde29fb4,GSE225095,C,Il difetto e' identico nelle due esecuzioni ('IMR90 cells (Replicative Exhaustion) + H2O2' vs 'IMR90 cells (Proliferating)' contro 'IMR90 replicative exhaustion cells (H2O2)' vs 'IMR90 proliferating cells (vehicle)'): cambia solo la formulazione.
cgroup_L5_dde29fb4,GSE227554,B,Il nuovo aggiunge la linea parentale ('MCF7 + H2O2 (50 uM)' e '(75 uM)' vs 'MCF7 + PBS') accanto ai due su MCF7_SRXN1 gia' presenti; tutti appaiati per linea e veicolo.
cgroup_L5_dde29fb4,GSE60340,B,"ENTRATO: 'H2O2 treated' vs 'Untreated control', confronto pulito che il vecchio lasciava fuori."
cgroup_L5_79a73ac5,GSE113210,C,"Stessa assegnazione nelle due esecuzioni, cambia solo l'etichetta ('influenza' vs 'control' ora, 'influenza at AV' vs 'Control CV' prima). Nessuna delle due e' preferibile sull'etichetta, ma va detto che il run NUOVO rende invisibile il segnale (le sigle di visita) su cui poggia il verdetto di incoerenza."
cgroup_L5_79a73ac5,GSE134817,B,"ENTRATO: 'THP-1 cells treated with Flu for 6 hours' vs 'THP-1 cells treated with vehicle for 6 hours', appaiato per linea, veicolo e tempo."
cgroup_L5_79a73ac5,GSE147507,B,"ENTRATO: 'PHBE IAV MOI 3 12h' vs 'PHBE Mock treatment 12h' e 'A549 IAV MOI 5 9h differentiated' vs 'A549 Mock treatment 9h'. Materiale sostanzialmente pulito, con la sola riserva su 'differentiated' dichiarato su un braccio solo."
cgroup_L5_79a73ac5,GSE163959,C,"Ora tre confronti (Lung Tissue/LM4, Nasal Turbinate/TM1, TH3/TM3), nel riferimento due con mock diversi (Lung Tissue/LM7, Nasal Turbinate/TM3). Le sigle non permettono di stabilire quale abbinamento sia quello voluto."
